Age,StateProvinceCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,ThreeYearVisitCount,SkiLoyaltyIndexRating,FrontRangeMarket,CustId,Spend_Winter_2010,Spend_Winter_2011,Spend_Winter_2012,Spend_Winter_2013,Spend_Winter_2014,Spend_Winter_2015,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,Pass_Winter_2010,Pass_Winter_2011,Pass_Winter_2012,Pass_Winter_2013,Pass_Winter_2014,Pass_Winter_2015,January_15,February_15,March_15,April_15,November_14,December_14,Ski_Resort1_2014_2015,Ski_Resort2_2014_2015,Ski_Resort3_2014_2015,Ski_Resort4_2014_2015,Ski_Resort5_2014_2015
45,CO,1206,.00,1206.00,6,5.16,1,1061367,0.00,0.00,0.00,0.00,81.02,0.00,0.00,1206.00,1206.00,3,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2
61,CO,885.21,23.52,48.82,9,0.00,1,1063523,199.00,69.00,0.00,0.00,0.00,0.00,23.52,48.82,138.21,1,1,0,0,1,0,0,0,0,2,2,2,0,0,4,0,0,0,0,10
52,CO,2248.69,31.30,2248.69,16,9.12,1,1063850,0.00,0.00,0.00,298.00,0.00,0.00,260.30,2287.69,2585.69,3,3,0,0,0,0,0,1,1,0,2,2,1,0,1,0,0,0,0,6
53,CO,1683,.00,.00,8,10.00,1,1035064,298.00,0.00,0.00,0.00,0.00,0.00,677.00,3078.00,3078.00,3,3,0,0,1,0,0,0,0,3,0,1,0,0,4,0,0,0,0,8
69,CO,1236.34,.00,783.34,37,0.00,1,1035716,0.00,0.00,316.00,0.00,0.00,0.00,1051.09,3170.53,3781.53,2,2,0,0,0,0,1,0,0,1,5,2,2,0,0,0,0,0,0,10
54,CO,6339.26,906.00,3639.51,20,0.00,1,1038699,0.00,0.00,0.00,359.00,0.00,1344.00,989.20,5279.10,5535.93,4,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50,CO,2353.35,.00,7.21,27,0.00,1,1040280,159.00,0.00,69.00,0.00,0.00,0.00,2158.42,6354.55,7253.14,7,5,2,1,0,0,0,0,0,2,2,1,0,1,3,0,0,0,0,9
67,CO,2194.25,194.38,1191.25,13,0.00,1,1024437,556.00,298.00,149.00,326.00,218.00,179.00,778.32,2021.19,2170.19,4,4,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,5
43,CO,6437.8,838.83,5294.03,26,8.81,1,1024673,0.00,0.00,295.00,472.00,138.00,0.00,838.83,5294.03,6056.21,3,2,1,0,0,0,1,1,1,1,7,4,1,1,5,0,0,0,0,19
54,CO,4560.87,555.87,2120.87,10,8.26,1,1026746,278.00,298.00,149.00,149.00,318.00,537.00,555.87,2128.50,2277.50,4,4,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,2
47,CO,3840.38,.00,2058.38,10,0.00,1,1027395,59.00,0.00,596.00,298.00,69.00,0.00,0.00,2064.53,2581.53,5,3,2,1,0,0,1,1,0,2,0,6,2,0,0,0,0,0,0,10
47,CO,1232,218.00,1232.00,6,0.00,1,1064538,0.00,0.00,0.00,0.00,236.00,218.00,218.00,1575.02,1575.02,5,2,3,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,8
53,CO,3266.63,528.94,1550.63,11,6.87,1,1065279,0.00,0.00,0.00,0.00,69.00,0.00,528.94,1550.63,1989.63,2,2,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,2
51,CO,2330.02,1542.88,2330.02,9,10.00,1,1066276,0.00,0.00,0.00,290.00,0.00,0.00,1557.06,2344.20,2344.20,3,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
51,CO,1414,867.00,1116.00,16,0.00,1,1066833,0.00,298.00,0.00,130.00,119.00,398.00,1790.37,3335.37,3335.37,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43,CO,1031.48,497.14,1031.48,6,8.62,1,1068564,0.00,0.00,0.00,0.00,69.00,0.00,497.14,1031.48,1031.48,1,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,3
26,CO,851.91,.00,59.00,19,10.00,1,1041714,0.00,0.00,0.00,59.00,0.00,0.00,895.61,3707.69,4507.50,4,4,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,2,0,2
59,CO,2728.39,837.00,848.37,34,10.00,1,1043963,118.00,743.00,0.00,0.00,0.00,179.00,1751.65,5491.04,6444.25,6,5,1,1,1,0,0,0,1,1,0,1,0,1,2,0,0,0,0,5
28,CO,727,4.00,299.00,30,10.00,1,1046519,0.00,0.00,69.00,295.00,0.00,0.00,3159.97,6460.68,6864.68,5,5,0,0,1,0,0,0,0,3,5,2,0,2,5,0,0,0,0,17
49,CO,2711.02,828.70,2292.02,19,0.00,1,1051090,0.00,0.00,0.00,177.00,276.00,0.00,828.70,2382.00,2864.27,6,4,2,0,0,0,1,1,1,3,1,1,2,1,0,0,0,0,0,8
89,CO,3969.77,649.00,2204.18,19,0.00,1,1028783,177.00,69.00,365.00,19.00,621.00,0.00,649.00,2204.18,2569.18,2,2,0,1,1,1,1,1,1,15,4,0,2,0,0,0,0,0,0,21
51,CO,4673.28,2311.22,4331.67,15,10.00,1,1031074,318.00,0.00,0.00,194.00,0.00,0.00,2311.22,4491.97,4491.97,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
36,CO,2941,420.00,1348.00,15,0.00,1,1031843,0.00,138.00,79.00,0.00,0.00,0.00,2158.00,3644.00,8113.04,4,4,0,1,1,1,1,1,1,1,1,0,0,0,4,0,0,3,0,3
38,CO,1245,.00,549.00,5,8.22,1,1036974,118.00,0.00,0.00,0.00,0.00,0.00,0.00,549.00,549.00,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2
63,CO,1696.3,.00,858.00,2,10.00,1,1037894,208.00,138.00,0.00,0.00,0.00,0.00,0.00,439.00,858.00,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
66,CO,2452.28,429.28,1456.28,32,7.53,1,1070268,0.00,69.00,0.00,99.00,0.00,0.00,1109.96,3243.30,3939.30,3,3,0,0,1,1,1,1,1,2,3,0,2,0,1,0,0,5,0,3
48,CO,1157,860.00,1157.00,0,3.79,1,1070852,0.00,0.00,0.00,0.00,199.00,0.00,1447.00,2434.05,3054.05,6,3,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0
33,CO,5416.16,469.00,1609.85,33,6.54,1,1071504,0.00,705.60,276.00,0.00,276.00,0.00,1653.30,4470.68,4795.68,4,4,0,0,0,1,1,1,1,4,3,2,0,0,0,0,0,1,0,8
28,CO,938,.00,479.00,22,10.00,1,1071747,0.00,0.00,0.00,0.00,0.00,0.00,383.33,4590.69,5383.69,8,7,1,0,0,0,1,1,0,5,5,3,3,4,1,0,0,0,0,21
64,CO,3786.4,1229.40,2334.40,18,10.00,1,1051783,295.00,138.00,69.00,0.00,735.00,0.00,2196.40,3472.72,3866.34,8,6,2,0,1,0,1,0,0,2,3,0,0,0,3,0,0,3,0,5
41,CO,2342.4,1404.34,1724.12,27,0.00,1,1051876,0.00,200.00,0.00,8.26,0.00,20.69,1847.73,4966.92,5163.92,4,2,2,0,1,0,0,0,0,7,5,5,0,0,0,0,0,0,0,17
41,CO,6081.1,1743.10,3920.10,13,0.00,1,1054225,0.00,0.00,0.00,0.00,0.00,96.00,1743.10,3920.10,5712.10,1,1,0,0,0,1,1,1,1,3,4,4,2,2,3,0,0,0,0,18
24,CO,1065,419.00,1065.00,15,10.00,1,1055552,0.00,0.00,0.00,177.00,0.00,0.00,1011.54,2835.24,3142.32,2,2,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,3
65,CO,3459.21,750.00,2393.21,16,10.00,1,1038609,0.00,0.00,69.00,59.00,199.00,0.00,750.00,2602.21,2720.21,2,2,0,0,1,1,1,1,1,0,2,1,0,0,1,0,0,3,0,1
47,CO,2032,1170.00,1494.00,19,10.00,1,1040200,0.00,0.00,159.00,177.00,0.00,0.00,2308.00,4867.00,5503.00,4,4,0,0,0,1,0,0,1,0,6,1,0,0,0,0,0,3,0,4
61,CO,16426.13,3049.99,8312.91,53,9.88,1,1040347,899.00,276.00,220.00,295.00,414.00,0.00,2991.41,9244.14,10751.15,7,4,3,1,1,1,1,1,1,3,19,10,2,1,8,0,0,2,0,41
56,CO,3397.35,.00,898.00,5,10.00,1,1040599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,904.91,1090.26,3,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
41,CO,5204.05,1111.85,3788.38,29,10.00,1,1040833,0.00,69.00,298.00,10.00,0.00,0.00,1267.65,3962.57,4060.57,3,2,1,0,0,1,1,1,1,2,6,5,0,0,0,0,0,4,0,9
71,CO,1855,1177.00,1486.00,7,0.00,1,1058060,0.00,0.00,0.00,59.00,0.00,0.00,1177.00,2294.00,2663.00,4,3,1,0,0,0,1,1,1,2,5,4,0,0,0,0,0,0,0,11
54,CO,1739.82,199.00,664.34,4,10.00,1,1058544,0.00,0.00,0.00,0.00,0.00,199.00,199.00,664.34,831.82,4,4,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,4,0,0
22,CO,1388.02,.00,.00,7,1.30,0,1061627,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.02,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,3,0,0
51,CO,1407,1407.00,1407.00,13,9.06,1,1062524,0.00,0.00,0.00,0.00,0.00,2814.00,1407.00,1472.00,1472.00,5,4,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0
59,CO,1476,420.00,1327.00,9,10.00,1,1062874,0.00,149.00,0.00,0.00,0.00,0.00,420.00,908.00,1327.00,1,1,0,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,0,5
47,CO,2901.43,.00,1447.00,8,4.75,1,1063458,0.00,0.00,79.00,0.00,0.00,0.00,1048.00,2548.57,2737.00,3,2,1,0,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,4
51,CO,7764.34,1217.00,5097.00,36,6.35,1,1045096,631.00,0.00,0.00,305.00,503.00,0.00,1370.05,7809.16,8722.17,5,4,1,0,0,0,1,1,1,4,4,8,0,0,0,0,0,0,0,16
53,CO,6951.54,1914.58,6113.54,37,10.00,1,1047267,0.00,0.00,0.00,0.00,731.00,0.00,2186.29,7327.96,7327.96,9,7,2,0,0,0,1,1,1,14,2,1,0,0,9,0,0,0,0,26
45,CO,1093.79,.00,816.00,10,10.00,1,1047352,0.00,0.00,0.00,129.00,138.00,0.00,27.73,1838.01,2016.80,3,3,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,5
48,CO,1045.2,135.06,517.49,31,10.00,1,1050660,0.00,0.00,0.00,99.00,258.00,278.01,1550.74,2766.62,3064.62,5,4,1,0,0,0,0,0,1,5,4,6,0,0,0,0,0,3,0,12
53,CO,939,.00,.00,11,3.93,1,1072274,590.00,0.00,0.00,0.00,0.00,0.00,0.00,2087.53,3613.52,5,3,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
59,CO,6167.66,983.16,3393.91,8,10.00,1,1075039,0.00,0.00,69.00,59.00,0.00,0.00,983.16,3452.91,4678.91,4,4,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2
53,CO,1790.71,.00,1124.71,15,10.00,1,1075968,0.00,367.00,0.00,0.00,387.00,716.00,0.00,2802.71,2940.71,4,4,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4
42,CO,14161.78,3082.52,9446.81,38,0.00,1,1077122,117.99,15.00,353.00,118.00,552.00,0.00,3082.52,9467.88,10268.41,5,3,2,1,1,0,1,1,1,7,14,2,1,0,0,0,0,0,0,24
54,CO,5989.85,957.43,2853.43,14,10.00,0,1077261,118.00,525.00,0.00,0.00,0.00,0.00,969.64,2865.64,2963.64,2,2,0,0,1,1,1,1,1,8,12,6,0,2,5,0,0,0,0,33
40,CO,13900.05,4751.70,11882.64,42,8.95,1,1053403,59.00,0.00,0.00,177.00,108.00,0.00,4877.19,13872.51,13872.51,10,5,5,1,1,0,1,1,1,5,6,4,1,1,4,0,0,0,0,21
66,CO,9137.15,575.72,3667.15,29,0.00,1,1053903,0.00,0.00,79.00,0.00,0.00,223.00,575.72,3667.15,5831.15,1,1,0,1,1,1,1,1,1,2,4,4,1,0,6,0,0,5,0,12
28,CO,432.11,383.11,432.11,10,9.55,1,1055455,0.00,0.00,0.00,0.00,0.00,0.00,383.11,432.11,432.11,1,1,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,5
49,CO,1343.96,.00,435.07,6,10.00,1,1056024,0.00,458.00,298.00,0.00,0.00,0.00,0.00,1863.07,1961.07,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2
62,CO,2618.32,487.43,725.32,17,10.00,1,1077722,59.00,0.00,138.00,0.00,0.00,179.00,489.96,2347.84,2583.84,4,4,0,0,0,1,0,0,1,5,4,3,0,0,4,0,0,0,0,16
30,CO,1486,579.00,1048.00,3,8.52,1,1077788,0.00,69.00,0.00,0.00,0.00,0.00,579.00,1048.00,1048.00,1,1,0,0,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,4
66,CO,2847.28,498.94,1442.28,12,10.00,1,1078258,59.00,0.00,0.00,59.00,0.00,0.00,498.94,1442.28,1511.28,2,2,0,0,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,4
60,CO,11751.58,2744.69,5626.63,34,10.00,1,1078347,590.00,40.08,13.32,236.00,138.00,0.00,2744.69,5626.63,6965.91,5,3,2,0,1,1,1,1,1,5,0,4,5,1,0,0,0,0,0,15
27,CO,1420.67,1092.67,1420.67,7,0.00,1,1057962,0.00,0.00,0.00,0.00,219.00,0.00,1092.67,1420.67,1420.67,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2
60,CO,4239.27,1397.00,2686.00,9,10.00,1,1058484,0.00,69.00,158.00,713.00,546.00,0.00,1418.05,2776.05,3304.76,6,6,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,4
59,CO,5353.97,1133.08,2988.87,14,10.00,1,1061843,531.00,0.00,0.00,377.00,577.00,199.00,1133.08,3120.79,3120.79,5,5,0,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,3
52,CO,1413.12,23.00,768.12,8,10.00,1,1062878,278.00,0.00,218.00,208.00,228.00,0.00,755.19,1500.31,1718.31,4,4,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,3
53,CO,1353.68,634.94,1254.68,12,9.03,1,1064078,0.00,0.00,0.00,59.00,0.00,0.00,753.94,2555.82,2555.82,2,2,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,5,0,0
29,CO,2542.58,498.94,1555.58,65,10.00,1,1065607,0.00,0.00,0.00,0.00,138.00,0.00,1469.62,3984.17,4132.17,3,3,0,0,1,1,1,1,1,4,2,1,2,0,2,0,0,1,0,10
57,CO,2358.16,1762.16,1972.16,42,10.00,1,1066741,0.00,386.00,0.00,0.00,0.00,0.00,1969.97,5902.94,5902.94,4,3,1,0,0,0,0,0,1,2,1,3,0,0,5,0,0,0,0,11
54,CO,4739,677.00,3078.00,8,10.00,1,1067995,0.00,276.00,0.00,218.00,159.00,358.00,677.00,3078.00,3078.00,3,3,0,0,0,1,1,1,1,1,0,0,0,0,3,0,0,0,0,4
52,CO,6863.5,459.00,3425.00,12,10.00,1,1078433,0.00,69.00,0.00,0.00,0.00,0.00,459.00,3494.00,3756.23,4,4,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2
35,CO,3119.89,503.94,2402.89,36,10.00,1,1078467,0.00,149.00,169.00,596.00,0.00,0.00,864.85,5299.33,5935.33,3,3,0,1,0,0,1,1,1,3,2,1,3,0,0,0,0,3,0,6
72,CO,3241.97,686.58,1935.97,22,10.00,1,1078883,0.00,0.00,0.00,0.00,337.00,298.00,686.58,2114.97,2163.97,2,2,0,0,1,1,1,1,1,4,2,3,0,0,0,0,0,0,0,9
62,CO,10259.55,1177.02,3866.98,24,0.00,0,1078960,59.00,0.00,0.00,149.00,0.00,0.00,1189.06,4008.53,5054.53,6,6,0,1,1,1,1,1,1,11,7,3,0,0,2,0,0,0,0,23
56,CO,6803.92,954.00,2157.26,17,10.00,1,1079167,0.00,0.00,513.00,59.00,138.00,0.00,959.00,2162.26,3014.14,4,4,0,0,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,3
21,CO,515.33,11.58,32.36,70,5.87,0,1069172,0.00,0.00,0.00,0.00,0.00,0.00,750.58,1973.55,3053.24,8,7,1,0,0,1,1,0,0,2,4,0,1,3,9,0,0,0,0,19
20,CO,3647.42,.00,552.58,29,0.00,1,1070228,413.00,138.00,138.00,118.00,0.00,0.00,773.57,3134.57,4385.63,5,3,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4
50,CO,4036.88,12.77,2751.20,27,0.00,1,1070912,199.00,0.00,0.00,59.00,0.00,0.00,1834.79,6727.27,6727.27,4,2,2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2
49,CO,1051,109.00,548.00,14,6.68,1,1072073,0.00,0.00,0.00,0.00,0.00,109.00,578.00,2315.00,2413.00,4,3,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
54,CO,13959.74,3660.37,9866.54,59,9.84,1,1063829,0.00,236.00,276.00,79.00,158.00,267.00,3873.06,10335.09,11819.24,5,3,2,0,0,1,1,1,1,6,6,6,0,3,3,0,0,24,0,0
29,CO,2393.02,498.94,1227.02,16,0.00,1,1064583,0.00,0.00,69.00,0.00,69.00,0.00,997.88,2151.84,3098.84,2,2,0,0,1,0,1,0,1,4,1,0,0,0,0,0,0,0,0,5
54,CO,2852,1118.00,2554.00,10,8.29,1,1064667,0.00,0.00,298.00,338.00,0.00,0.00,1154.48,2700.37,3067.37,2,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2
52,CO,3054.74,.00,629.74,3,10.00,1,1067473,625.00,0.00,0.00,0.00,179.00,0.00,0.00,629.74,678.74,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,3
54,CO,5261.59,1591.00,4270.59,25,10.00,1,1068057,100.00,0.00,0.00,0.00,0.00,0.00,1591.00,4337.87,4534.87,5,2,3,1,0,0,1,1,1,2,2,1,0,0,0,0,0,1,0,4
34,CO,1272.46,29.99,1176.35,9,10.00,1,1080546,0.00,0.00,0.00,0.00,138.00,0.00,29.99,1176.35,1176.35,1,1,0,0,0,0,0,1,1,5,3,0,0,1,0,0,0,3,0,6
56,CO,5135.76,1747.07,3687.14,16,7.03,1,1080932,0.00,100.00,94.00,59.00,0.00,0.00,1747.07,3687.14,4401.74,4,3,1,0,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,4
44,CO,5721.38,.00,4374.38,17,0.00,1,1087823,0.00,0.00,0.00,413.00,118.00,0.00,0.00,4374.38,4374.38,7,4,3,1,1,0,1,1,1,2,1,1,0,4,0,0,0,0,0,8
47,CO,10569.58,1677.53,4688.34,13,10.00,1,1089438,8.88,30.00,0.00,482.00,0.00,0.00,1768.87,5383.27,6308.27,4,2,2,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,4
42,CO,2416.68,.00,450.66,11,10.00,1,1069812,0.00,0.00,0.00,0.00,444.00,0.00,938.00,2109.34,2246.34,2,2,0,1,1,1,1,0,0,2,4,1,1,0,2,0,0,0,0,10
13,CO,908,.00,.00,17,4.05,1,1070229,0.00,50.00,0.00,0.00,0.00,0.00,1336.02,3782.35,3920.35,4,2,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0
53,CO,6619.75,2073.63,4764.63,27,10.00,1,1071553,0.00,0.00,0.00,596.00,0.00,0.00,2382.13,6281.77,6281.77,7,3,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3
39,CO,1075,399.00,576.00,2,4.77,1,1072068,59.00,0.00,0.00,177.00,0.00,0.00,399.00,576.00,576.00,1,1,0,0,0,1,0,0,1,1,3,0,2,0,0,0,0,0,0,6
59,CO,3095.36,59.02,1575.98,17,0.00,1,1089754,149.00,0.00,79.00,0.00,159.00,0.00,59.02,1575.98,1703.98,3,3,0,0,1,1,1,1,1,3,3,2,0,0,0,0,0,1,0,7
56,CO,7682.7,2314.24,3905.41,49,0.00,1,1090883,0.00,525.00,447.00,118.00,0.00,0.00,3353.37,8287.17,9151.17,6,6,0,1,1,1,0,1,1,0,2,0,3,2,5,0,0,0,0,12
47,CO,6164.68,1521.01,4512.68,35,0.00,1,1092598,295.00,262.00,148.00,354.00,0.00,0.00,1647.50,5087.05,6302.05,4,2,2,1,0,0,0,1,1,8,7,2,0,0,1,0,0,0,0,18
65,CO,2559.6,722.59,1220.59,6,10.00,1,1100232,236.00,0.00,69.00,0.00,0.00,0.00,722.59,1220.59,1289.59,1,1,0,1,1,1,1,1,1,5,4,1,0,0,0,0,0,0,0,10
46,CO,626.37,62.09,201.37,10,0.00,1,1100277,15.00,0.00,0.00,118.00,0.00,0.00,62.09,201.37,201.37,2,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3
46,CO,1858.5,637.00,1665.50,19,10.00,1,1072857,0.00,0.00,0.00,636.00,358.00,318.00,1588.90,3221.05,3541.91,5,3,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
51,CO,1798,78.00,1600.00,15,6.07,1,1073370,0.00,0.00,198.00,198.00,129.00,0.00,78.00,1402.00,1798.00,10,6,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2
25,CO,976,559.00,976.00,8,0.00,1,1075665,0.00,0.00,0.00,0.00,417.00,0.00,346.00,1471.00,1471.00,4,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0
52,CO,2553,.00,1560.00,15,10.00,1,1075960,804.00,0.00,0.00,554.00,266.00,0.00,0.00,2802.71,2940.71,4,4,0,1,0,0,1,0,0,0,1,2,0,0,4,0,0,0,0,7
55,CO,5902.64,1103.34,3624.64,16,10.00,1,1076028,0.00,0.00,69.00,118.00,138.00,0.00,1103.34,3624.64,4584.52,3,3,0,0,1,0,1,1,1,4,2,1,1,0,2,0,0,0,0,10
24,CO,792,319.00,526.00,21,0.00,1,1076880,59.00,0.00,207.00,0.00,207.00,0.00,897.54,2525.30,2784.78,3,2,1,0,0,0,0,0,1,5,1,0,0,0,2,0,0,0,0,8
73,CO,3169.44,492.93,1638.53,29,0.00,1,1100736,0.00,0.00,138.00,0.00,0.00,0.00,935.26,3317.17,3593.17,5,5,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,4
54,CO,4743,658.00,2284.00,6,10.00,1,1102431,199.00,0.00,79.00,0.00,0.00,159.00,658.00,2284.00,3539.00,2,2,0,0,1,1,1,1,1,2,5,1,1,0,2,0,0,0,0,11
64,CO,2896.35,538.24,1466.83,25,9.78,1,1102458,118.00,0.00,0.00,0.00,0.00,0.00,1097.24,2184.83,2402.83,3,3,0,0,1,1,1,1,1,1,3,1,0,0,2,0,0,3,0,4
72,CO,2182,.00,788.00,7,10.00,1,1103260,0.00,0.00,298.00,0.00,0.00,0.00,0.00,811.78,1109.78,2,2,0,0,1,0,0,1,0,4,0,0,0,1,0,0,0,3,0,2
33,CO,2583,1276.00,1276.00,5,8.55,1,1103735,0.00,0.00,0.00,0.00,0.00,278.00,1308.60,1308.60,1308.60,4,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
21,CO,838,370.90,779.00,28,0.00,1,1077246,59.00,0.00,0.00,0.00,138.00,0.00,1585.31,4753.46,5389.46,4,4,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,7
56,CO,3728.38,469.00,1632.00,15,10.00,1,1078075,177.00,0.00,148.00,236.00,69.00,0.00,469.00,1632.00,1847.49,2,2,0,0,1,1,1,1,1,2,6,0,1,1,2,0,0,2,0,10
72,CO,11353.39,2637.99,4606.60,34,10.00,1,1078225,1090.00,450.00,702.00,0.00,702.00,557.00,2637.99,5474.60,7697.44,6,5,1,0,1,1,1,1,1,15,3,7,1,0,1,0,0,0,0,27
72,CO,5697.36,1880.48,3499.36,35,0.00,1,1078416,118.00,207.00,237.00,118.00,69.00,199.00,1886.04,4178.30,5017.24,4,4,0,1,1,1,1,1,1,6,0,0,0,0,7,0,0,0,0,13
50,CO,4374.25,1461.45,2731.98,41,10.00,1,1078466,177.00,138.00,0.00,59.00,138.00,0.00,1461.45,4036.98,4606.98,4,2,2,0,1,1,1,1,1,6,5,10,3,0,4,0,0,3,0,25
48,CO,1785.24,179.00,517.00,5,7.93,1,1075377,0.00,0.00,149.00,248.00,159.00,179.00,179.00,517.00,765.00,1,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
30,CO,918,.00,918.00,17,10.00,1,1075645,0.00,0.00,0.00,111.00,338.00,0.00,469.00,1835.00,2083.00,3,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3
31,CO,528,.00,.00,34,10.00,1,1077183,0.00,69.00,0.00,0.00,0.00,0.00,2637.99,5474.60,7697.44,6,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53,CO,3092.86,499.00,1110.86,10,0.00,1,1077232,118.00,0.00,148.00,59.00,69.00,0.00,499.00,1110.86,1766.33,4,4,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,3
39,CO,2971.04,1026.27,2079.07,19,10.00,1,1104628,0.00,0.00,0.00,0.00,0.00,0.00,1026.27,2079.07,2113.04,4,3,1,0,0,1,0,1,1,1,4,1,1,0,1,0,0,0,0,8
58,CO,3350.38,979.57,1849.38,18,9.19,1,1104812,401.00,229.00,0.00,0.00,0.00,0.00,1307.57,2793.38,3090.38,6,6,0,0,1,1,1,1,1,5,1,2,0,0,0,0,0,1,0,7
77,CO,10197.31,1586.00,4804.31,16,0.00,1,1106123,236.00,508.00,598.00,354.00,0.00,0.00,1586.00,4804.31,6684.31,1,1,0,1,1,1,1,1,1,10,7,5,2,3,2,0,0,3,0,26
23,CO,533.94,20.00,533.94,8,4.90,1,1106670,0.00,0.00,0.00,0.00,0.00,0.00,154.30,668.24,668.24,5,5,0,0,0,0,1,0,1,12,0,0,0,0,3,0,0,0,0,15
50,CO,1894.52,467.05,727.04,18,0.00,1,1078518,0.00,0.00,0.00,177.00,69.00,0.00,1430.21,3471.50,3918.98,2,2,0,0,1,0,0,0,0,4,4,3,1,0,0,0,0,0,0,12
77,CO,5316.22,1015.87,3225.22,16,10.00,1,1078584,0.00,69.00,0.00,0.00,0.00,0.00,1015.87,3229.85,3327.85,2,2,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3
53,CO,9634.27,.00,3569.27,9,10.00,0,1079186,0.00,0.00,0.00,458.00,0.00,0.00,100.00,3669.27,5781.62,5,5,0,1,0,1,1,1,0,1,0,3,0,0,0,0,0,3,0,1
70,CO,2203.27,897.27,1066.27,6,0.00,1,1079268,0.00,0.00,0.00,0.00,169.00,0.00,488.27,1066.27,1066.27,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
45,CO,2620.04,.00,2112.04,9,0.00,1,1078134,0.00,0.00,0.00,326.00,357.00,0.00,0.00,2161.77,2161.77,4,4,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,5
