Age,City,StateProvinceCode,PostalCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,ThreeYearVisitCount,SkiLoyaltyIndexRating,IsWinterGuest,IsSummerGuest,FrontRangeMarket,Spend_Winter_2010,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,Pass_Winter_2010,January,February,March,April,November,December,Ski_Resort1,Ski_Resort2,Ski_Resort3,Ski_Resort4,Ski_Resort5,Pass_Winter_2011
39,Denver,CO,80210,2745.34,465.34,1415.34,5.0,0.0,True,True,1.0,236.0,465.34,1415.34,2120.34,2.0,2.0,0.0,0,0,0,0,0,0,4,0,0,0,0,4,1
59,Erie,CO,80516,1194.5,199.0,748.0,15.0,10.0,True,True,1.0,139.0,619.0,2084.59,2548.21,3.0,3.0,0.0,0,0,0,0,0,0,3,0,0,0,0,3,0
75,Denver,CO,80237,1618.29,0.0,7.91,1.0,2.74,True,True,1.0,0.0,0.0,7.91,356.91,1.0,1.0,0.0,1,3,3,2,0,1,2,0,0,0,0,11,1
39,Golden,CO,80403,5076.23,571.4,1559.4,6.0,0.0,True,True,1.0,0.0,12.4,1559.4,2361.79,2.0,2.0,0.0,1,0,0,1,1,0,0,0,0,0,0,2,1
58,Denver,CO,80209,1567.0,478.0,1167.0,7.0,8.5,True,True,1.0,0.0,478.0,1167.0,1287.0,2.0,1.0,1.0,1,2,1,2,0,1,5,0,0,0,0,11,1
60,Grand Junction,CO,81504,2395.0,0.0,677.0,3.0,0.0,True,True,0.0,472.0,0.0,677.0,677.0,1.0,1.0,0.0,1,0,0,9,0,4,0,0,0,0,0,13,1
36,Wheat Ridge,CO,80033,3282.0,0.0,928.0,3.0,0.0,True,True,1.0,413.0,0.0,928.0,1437.0,1.0,1.0,0.0,1,17,14,17,17,8,15,0,0,0,0,88,1
52,Fort Collins,CO,80526,3532.08,859.0,2105.0,25.0,10.0,True,True,1.0,59.0,2071.0,4213.0,5220.0,8.0,8.0,0.0,1,3,0,2,0,0,3,0,0,0,0,8,1
35,Wiggins,CO,80654,4227.04,568.66,2476.04,25.0,0.0,True,True,0.0,59.0,988.66,3784.01,3951.01,4.0,2.0,2.0,1,2,0,3,0,0,0,0,0,0,0,5,0
57,Edgewater,CO,80214,4470.0,838.0,838.0,1.0,10.0,True,False,1.0,159.0,838.0,838.0,838.0,2.0,2.0,0.0,1,1,0,1,0,0,4,0,0,0,0,6,1
35,Lakewood,CO,80215,528.0,0.0,528.0,2.0,0.0,True,False,1.0,0.0,0.0,528.0,528.0,1.0,1.0,0.0,1,4,4,9,6,0,3,0,0,0,0,26,0
63,Littleton,CO,80123,1454.3,0.0,0.0,0.0,10.0,True,False,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,2,0,1,0,1,1,0,0,0,0,5,1
16,Boulder,CO,80303,737.51,19.51,19.51,27.0,10.0,True,True,1.0,0.0,2377.59,5046.65,5046.65,7.0,3.0,4.0,1,3,1,0,0,0,1,0,0,0,0,5,0
56,Denver,CO,80230,5660.46,0.0,1991.46,14.0,4.66,True,True,1.0,328.0,5.82,2307.33,3413.33,7.0,3.0,4.0,1,2,3,3,0,0,0,0,0,0,0,8,1
39,Boulder,CO,80302,811.22,0.0,118.0,16.0,6.48,True,True,1.0,118.0,465.34,621.45,621.45,7.0,3.0,4.0,1,6,6,1,1,0,0,0,0,0,0,14,0
56,Arvada,CO,80007,2202.0,179.0,757.0,4.0,4.57,False,True,1.0,0.0,179.0,338.0,757.0,5.0,5.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0
39,Greeley,CO,80634,8089.98,162.58,3045.58,18.0,10.0,True,True,1.0,0.0,203.9,3104.8,4465.8,7.0,4.0,3.0,1,2,1,2,1,2,2,0,0,0,0,10,1
52,Littleton,CO,80121,948.11,0.0,529.0,2.0,5.59,True,True,1.0,37.05,0.0,529.0,529.0,3.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
30,Denver,CO,80247,1017.0,0.0,0.0,0.0,0.0,True,False,1.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1,3,1,1,0,1,3,0,0,0,0,9,0
48,Denver,CO,80215,1191.6,0.0,159.0,3.0,0.0,True,True,1.0,590.0,657.0,1205.73,1574.73,7.0,5.0,2.0,0,2,8,3,0,2,3,0,0,0,0,18,0
33,Denver,CO,80220,4599.54,489.0,2822.0,19.0,10.0,True,True,1.0,118.0,489.0,4171.79,4171.79,4.0,4.0,0.0,1,4,1,1,0,0,2,0,0,0,0,8,0
43,Thornton,CO,80241,1867.23,1252.23,1399.23,5.0,10.0,True,True,1.0,59.0,1252.23,1399.23,1399.23,3.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
38,Denver,CO,80206,617.0,0.0,0.0,0.0,10.0,True,True,1.0,59.0,0.0,0.0,123.5,3.0,3.0,0.0,0,3,0,0,0,1,2,0,0,0,0,6,0
54,Parker,CO,80134,6581.37,997.88,2766.56,11.0,10.0,True,True,1.0,236.0,997.88,2766.56,2904.56,7.0,7.0,0.0,0,0,0,3,0,0,0,0,0,0,0,3,1
38,Timnath,CO,80547,2773.09,525.56,1536.99,8.0,10.0,True,True,1.0,59.0,671.56,1682.99,1682.99,3.0,3.0,0.0,0,0,1,4,0,0,1,0,0,0,0,6,1
33,Denver,CO,80205,4818.36,450.9,1887.9,18.0,10.0,True,True,1.0,118.0,450.9,2164.9,2952.9,3.0,3.0,0.0,1,6,3,4,3,2,20,0,0,0,0,38,1
73,Denver,CO,80236,2042.0,0.0,0.0,0.0,10.0,True,True,1.0,295.0,154.0,154.0,154.0,2.0,2.0,0.0,1,0,0,5,0,0,1,0,0,0,0,6,1
33,Denver,CO,80220,806.0,0.0,0.0,0.0,0.0,False,True,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,0,0,3,0,0,0,0,0,0,0,3,0
71,Boulder,CO,80304,2889.55,853.54,1843.55,14.0,0.0,True,True,1.0,0.0,853.54,1843.55,1981.55,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1
61,Granby,CO,80446,3365.0,98.0,1074.0,17.0,0.0,True,True,0.0,118.0,938.0,3146.0,3769.0,5.0,5.0,0.0,1,1,0,0,0,0,1,0,0,0,0,2,1
39,Denver,CO,80212,1323.03,499.0,1005.03,36.0,0.0,True,True,1.0,0.0,4350.07,9224.21,9673.21,4.0,3.0,1.0,0,0,1,0,3,0,1,0,0,0,0,5,0
54,Boulder,CO,80302,8224.13,1734.0,4871.0,21.0,10.0,True,True,1.0,236.0,1746.35,4910.69,5625.69,5.0,4.0,1.0,1,4,0,2,3,3,1,0,0,0,0,13,1
28,Denver,CO,80206,853.0,0.0,415.0,4.0,0.0,True,True,1.0,59.0,399.0,814.0,814.0,5.0,5.0,0.0,1,4,1,2,0,3,6,0,0,0,0,16,0
37,Wheat Ridge,CO,80033,3980.24,1992.1,3223.24,8.0,10.0,True,True,1.0,59.0,1992.1,3223.24,3223.24,2.0,2.0,0.0,1,3,4,2,3,0,3,0,0,0,0,15,0
45,Denver,CO,80206,1164.19,0.0,1164.19,5.0,10.0,True,True,1.0,0.0,0.0,1164.19,1164.19,4.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,Denver,CO,80238,9162.24,1129.98,3756.24,16.0,10.0,True,True,1.0,279.0,1176.88,3803.14,4758.14,2.0,1.0,1.0,1,2,1,2,0,0,0,0,0,0,0,5,1
34,Denver,CO,80209,2526.0,504.0,1343.0,6.0,0.0,True,True,1.0,295.0,504.0,1343.0,1392.0,3.0,3.0,0.0,1,3,6,0,0,0,2,0,0,0,0,11,1
50,Denver,CO,80237,7999.82,1034.8,4502.4,49.0,10.0,True,True,1.0,100.0,1134.8,4773.14,5210.64,6.0,4.0,2.0,1,9,7,4,0,4,7,0,0,0,0,31,0
19,Englewood,CO,80112,3635.0,0.0,2081.0,12.0,7.57,True,True,1.0,0.0,1215.0,2748.0,3892.0,5.0,2.0,3.0,1,0,1,0,0,0,0,0,0,0,0,1,1
61,Littleton,CO,80130,5499.06,498.0,2892.06,25.0,9.79,True,True,1.0,531.0,498.0,4152.4,4152.4,5.0,4.0,1.0,0,0,0,7,0,0,2,0,0,0,0,9,1
70,Denver,CO,80222,2203.27,897.27,1066.27,6.0,0.0,True,True,1.0,0.0,488.27,1066.27,1066.27,1.0,1.0,0.0,1,1,0,1,0,0,0,0,0,0,0,2,1
62,Montrose,CO,81403,2023.54,955.15,1577.49,26.0,10.0,True,True,0.0,100.0,1235.74,2856.42,2879.65,5.0,3.0,2.0,0,4,4,4,2,1,4,0,0,0,0,19,0
57,Aurora,CO,80015,2023.04,498.94,1383.28,12.0,10.0,True,True,1.0,0.0,498.94,1383.28,1455.04,1.0,1.0,0.0,0,0,0,2,0,2,0,0,0,0,0,4,1
16,Fort Collins,CO,80525,1154.0,0.0,785.0,10.0,0.0,True,True,1.0,0.0,989.89,2010.89,2935.89,4.0,1.0,3.0,0,2,0,6,8,1,4,0,0,0,0,21,0
43,Parker,CO,80134,7639.81,1103.78,3880.78,21.0,10.0,True,True,1.0,266.0,1129.48,3934.64,4131.64,7.0,2.0,5.0,1,4,3,1,2,0,3,0,0,0,0,13,1
63,Aurora,CO,80017,943.44,0.0,288.36,3.0,10.0,True,False,1.0,0.0,0.0,288.36,684.44,1.0,1.0,0.0,0,6,3,1,0,0,1,0,0,0,0,11,1
27,Littleton,CO,80122,1456.0,0.0,0.0,9.0,0.0,True,True,1.0,59.0,937.0,2105.54,2642.54,3.0,3.0,0.0,1,2,2,2,1,0,2,0,0,0,0,9,1
32,Greeley,CO,80631,589.0,0.0,0.0,2.0,0.67,True,True,1.0,0.0,0.0,0.0,79.0,1.0,1.0,0.0,0,2,1,0,0,0,2,0,0,0,0,5,1
55,Evergreen,CO,80437,1785.0,0.0,159.0,1.0,0.97,False,True,1.0,0.0,0.0,159.0,159.0,2.0,2.0,0.0,1,1,0,1,0,0,1,0,0,0,0,3,0
41,Fort Collins,CO,80526,2371.28,1387.82,1446.82,12.0,10.0,True,True,1.0,59.0,1387.82,3262.82,4100.82,2.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0
70,Morrison,CO,80465,1357.0,383.21,561.0,7.0,2.53,True,True,1.0,288.0,204.21,561.0,710.0,2.0,1.0,1.0,0,0,0,2,0,0,0,0,0,0,0,2,1
63,Castle Rock,CO,80104,5077.34,0.0,1072.34,5.0,0.0,True,True,1.0,118.0,0.0,1089.34,1980.34,4.0,2.0,2.0,0,2,0,0,0,0,0,0,0,0,0,2,1
57,Fort Collins,CO,80528,707.28,74.81,328.28,29.0,0.0,True,True,1.0,0.0,1348.98,4190.71,5287.71,5.0,5.0,0.0,0,2,1,0,2,1,2,0,0,0,0,8,0
29,Aurora,CO,80012,757.0,0.0,0.0,1.0,10.0,True,True,1.0,59.0,0.0,0.0,274.85,4.0,4.0,0.0,1,3,5,2,2,2,8,0,0,0,0,22,1
48,Boulder,CO,80302,3734.87,533.9,1413.87,20.0,10.0,True,True,1.0,274.0,987.6,2557.73,3718.73,2.0,2.0,0.0,0,0,1,2,0,1,0,0,0,0,0,4,1
65,Denver,CO,80206,2502.7,775.02,1108.7,12.0,8.61,True,True,1.0,556.0,441.1,1136.5,1583.5,3.0,3.0,0.0,0,0,2,1,2,0,0,0,0,0,0,5,0
33,Denver,CO,80218,670.0,0.0,0.0,0.0,10.0,True,False,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,2,1
55,Longmont,CO,80503,7448.32,2283.35,5616.32,14.0,9.23,True,True,1.0,506.0,2283.35,5704.24,5783.24,4.0,2.0,2.0,0,0,1,0,0,0,4,0,0,0,0,5,1
18,Littleton,CO,80122,89.37,21.16,89.37,33.0,0.0,True,True,1.0,0.0,1763.27,4982.16,5568.16,4.0,2.0,2.0,0,6,2,1,2,0,3,0,0,0,0,14,0
68,Denver,CO,80226,608.0,0.0,0.0,0.0,0.0,True,True,1.0,199.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,1,0,1,0,0,0,0,0,0,2,1
53,Golden,CO,80401,1447.0,0.0,48.0,1.0,10.0,True,True,1.0,0.0,0.0,48.0,91.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1
38,Denver,CO,80205,2834.0,1008.0,1926.0,7.0,10.0,True,True,1.0,0.0,1008.0,1926.0,1926.0,1.0,1.0,0.0,1,1,0,4,0,7,10,0,0,0,0,22,1
38,Edgewater,CO,80214,1160.78,199.0,731.78,9.0,0.0,True,True,1.0,0.0,199.0,731.78,731.78,1.0,1.0,0.0,1,1,1,0,1,2,2,0,0,0,0,7,0
48,Fort Collins,CO,80526,3972.04,0.0,1332.04,7.0,10.0,True,True,1.0,59.0,676.0,2022.41,2022.41,5.0,5.0,0.0,1,2,2,1,0,1,2,0,0,0,0,8,1
44,Wheat Ridge,CO,80033,1376.0,518.0,957.0,3.0,0.0,True,True,1.0,0.0,518.0,957.0,957.0,4.0,3.0,1.0,1,0,0,0,2,2,1,0,0,0,0,5,0
29,Colorado Springs,CO,80904,1902.1,798.0,1285.1,6.0,0.0,True,True,0.0,177.0,798.0,1285.1,1285.1,2.0,2.0,0.0,0,3,3,1,2,0,6,0,0,0,0,15,0
46,Denver,CO,80235,9574.18,1874.0,4631.0,10.0,0.0,True,True,1.0,59.0,1874.0,4631.0,4631.0,3.0,1.0,2.0,1,3,2,7,0,0,6,0,0,0,0,18,1
42,Littleton,CO,80130,21363.14,2266.61,8069.69,46.0,0.0,True,True,1.0,369.0,2392.09,8401.72,9839.85,4.0,2.0,2.0,1,7,5,4,0,0,0,0,0,0,0,16,1
39,Windsor,CO,80550,4539.4,858.44,2347.7,21.0,10.0,True,True,1.0,59.0,1491.65,3401.69,4238.69,4.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,1
57,Denver,CO,80220,521.92,0.0,470.0,3.0,10.0,True,True,1.0,69.0,2601.4,3071.4,3269.4,6.0,5.0,1.0,0,1,1,0,2,0,5,0,0,0,0,9,0
48,Englewood,CO,80113,6517.0,196.0,2133.0,24.0,0.0,True,True,1.0,348.0,1145.0,3814.3,4277.3,4.0,2.0,2.0,0,0,3,0,0,0,2,0,0,0,0,5,1
49,Denver,CO,80228,5234.24,0.0,276.0,10.0,3.56,True,True,1.0,354.0,1851.0,3367.0,4865.0,8.0,4.0,4.0,0,6,0,0,0,0,0,0,0,0,0,6,1
54,Golden,CO,80403,7517.54,1499.04,3404.04,47.0,10.0,True,True,1.0,230.0,3386.04,7769.37,9306.8,3.0,3.0,0.0,0,0,0,0,0,0,3,0,0,0,0,3,1
61,Longmont,CO,80502,6185.0,1838.0,3554.0,11.0,10.0,True,True,1.0,59.0,1838.0,3554.0,3652.0,2.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1
23,Loveland,CO,80537,349.0,0.0,0.0,31.0,0.0,True,True,1.0,0.0,1068.0,4805.44,4805.44,5.0,5.0,0.0,1,4,1,2,1,0,3,0,0,0,0,11,0
50,Denver,CO,80221,574.0,0.0,474.0,3.0,0.0,True,False,1.0,0.0,0.0,474.0,683.73,2.0,2.0,0.0,1,0,2,0,0,0,0,0,0,0,0,2,0
29,Steamboat Springs,CO,80487,3434.0,2306.0,3305.0,9.0,10.0,True,True,0.0,0.0,2306.0,3305.0,3305.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
49,Superior,CO,80027,1353.97,0.0,377.97,9.0,4.31,True,True,1.0,118.0,0.0,1070.54,1368.54,9.0,5.0,4.0,0,0,0,0,0,0,2,0,0,0,0,2,1
78,Parker,CO,80138,1382.0,0.0,448.0,2.0,10.0,True,True,1.0,0.0,0.0,448.0,707.0,2.0,2.0,0.0,1,3,1,1,0,0,0,0,0,0,0,5,1
68,Denver,CO,80209,6247.97,1011.17,3128.97,34.0,0.0,True,True,1.0,59.0,1011.17,3128.97,3305.97,2.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1
63,Fort Collins,CO,80524,1106.0,159.0,159.0,1.0,0.0,True,True,1.0,59.0,159.0,159.0,159.0,1.0,1.0,0.0,1,0,0,2,0,0,0,0,0,0,0,2,1
73,Evergreen,CO,80439,5705.59,2787.11,3554.11,28.0,10.0,True,True,1.0,149.0,2790.4,3736.4,3824.4,2.0,2.0,0.0,1,6,5,7,0,0,3,0,0,0,0,21,1
32,Golden,CO,80401,3108.29,449.0,1566.0,8.0,6.46,True,False,1.0,531.0,449.0,1566.0,2614.0,3.0,3.0,0.0,1,4,4,0,2,0,5,0,0,0,0,15,0
65,Englewood,CO,80113,4149.62,649.03,2078.15,14.0,10.0,True,True,1.0,472.0,649.03,1631.15,2345.15,3.0,3.0,0.0,0,0,0,0,0,1,8,0,0,0,0,9,0
49,Denver,CO,80210,5936.49,1816.0,5242.65,27.0,8.26,True,True,1.0,171.0,1816.0,5284.12,5806.96,4.0,3.0,1.0,0,0,2,0,0,0,0,0,0,0,0,2,0
59,Littleton,CO,80128,5818.27,848.0,2800.27,25.0,0.0,True,True,1.0,59.0,853.56,2918.65,3703.67,5.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,1
58,Brighton,CO,80602,4421.3,782.28,2120.14,10.0,0.0,True,False,1.0,0.0,782.28,2271.62,2750.78,3.0,3.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1
65,Littleton,CO,80120,1298.0,228.0,633.0,8.0,10.0,True,True,1.0,139.0,228.0,633.0,893.04,4.0,3.0,1.0,0,1,1,0,2,0,1,0,0,0,0,5,0
38,Denver,CO,80238,1245.98,0.0,118.0,7.0,5.16,True,True,1.0,0.0,0.0,118.0,118.0,4.0,2.0,2.0,1,0,0,0,0,0,1,0,0,0,0,1,1
28,Fort Collins,CO,80525,610.0,0.0,0.0,15.0,10.0,True,True,1.0,0.0,938.0,2772.0,2870.0,9.0,7.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,1
53,Golden,CO,80401,10203.75,1935.0,7019.75,15.0,0.0,True,True,1.0,0.0,1973.19,7457.02,8163.02,4.0,3.0,1.0,1,0,2,0,0,0,2,0,0,0,0,4,1
49,Arvada,CO,80005,1569.36,0.0,0.0,0.0,0.0,True,False,1.0,236.0,0.0,0.0,0.0,4.0,3.0,1.0,1,0,0,0,0,0,5,0,0,0,0,5,0
41,Denver,CO,80203,1601.46,1125.46,1353.46,8.0,0.0,True,True,1.0,149.0,1125.46,1353.46,1452.46,1.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,2,0
33,Granby,CO,80446,3300.14,439.0,1391.14,9.0,10.0,True,True,0.0,385.0,439.0,1761.14,2057.14,5.0,5.0,0.0,1,3,6,0,3,1,4,0,0,0,0,17,1
58,Castle Rock,CO,80108,14781.93,72.15,2224.82,17.0,0.0,True,True,1.0,0.0,72.15,1246.82,2461.82,5.0,5.0,0.0,1,1,0,0,1,0,0,0,0,0,0,2,1
50,Castle Rock,CO,80108,785.0,0.0,149.0,1.0,0.0,True,True,1.0,278.0,0.0,149.0,149.0,3.0,2.0,1.0,1,0,0,2,0,0,0,0,0,0,0,2,1
22,Denver,CO,80211,2436.82,30.0,1074.0,9.0,6.35,True,True,1.0,326.0,30.0,1074.0,1273.0,1.0,1.0,0.0,1,5,0,0,0,0,3,0,0,0,0,8,1
29,Arvada,CO,80007,500.81,0.0,0.0,0.0,10.0,True,True,1.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,0,0,0,1,0,0,0,0,0,3,0
20,Fort Collins,CO,80521,1687.0,0.0,0.0,0.0,10.0,True,True,1.0,590.0,0.0,0.0,0.0,5.0,5.0,0.0,1,0,3,0,0,0,10,0,0,0,0,13,1
50,Littleton,CO,80121,5217.0,172.0,2822.0,10.0,0.0,True,True,1.0,398.0,206.32,2856.32,3252.32,4.0,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,2,1
49,Denver,CO,80212,7407.0,0.0,926.0,2.0,0.0,True,True,1.0,0.0,0.0,926.0,3528.0,4.0,2.0,2.0,1,3,4,1,0,1,3,0,0,0,0,12,1
29,Fort Collins,CO,80526,1471.05,244.38,390.46,20.0,10.0,True,True,1.0,236.0,244.38,423.61,423.61,5.0,5.0,0.0,1,6,8,2,0,0,11,0,0,0,0,27,1
56,Conifer,CO,80433,3583.08,13.11,1128.11,37.0,10.0,True,True,1.0,230.0,1510.55,5118.72,5626.76,4.0,4.0,0.0,1,0,0,3,0,0,0,0,0,0,0,3,1
64,Denver,CO,80206,1808.0,0.0,419.0,4.0,5.95,True,True,1.0,773.0,0.0,626.0,774.0,4.0,4.0,0.0,0,0,4,0,0,0,1,0,0,0,0,5,0
55,Golden,CO,80401,4949.75,0.0,1435.75,10.0,6.16,True,True,1.0,298.0,736.0,3122.89,3388.89,5.0,3.0,2.0,1,2,1,1,0,0,0,0,0,0,0,4,1
28,Littleton,CO,80122,3872.07,194.07,1844.8,28.0,10.0,True,True,1.0,0.0,1640.58,3892.47,6102.47,4.0,4.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1
48,Fort Collins,CO,80525,1725.0,599.0,1148.0,3.0,10.0,True,True,1.0,149.0,1188.0,1737.0,1737.0,2.0,2.0,0.0,0,0,2,0,0,0,0,0,0,0,0,2,0
54,Boulder,CO,80302,9861.92,0.0,140.12,0.0,9.91,True,True,1.0,112.0,2426.78,12754.06,16752.99,6.0,6.0,0.0,0,3,1,2,2,2,2,0,0,0,0,12,1
24,Golden,CO,80401,514.0,25.0,25.0,1.0,10.0,True,True,1.0,59.0,25.0,25.0,25.0,1.0,1.0,0.0,1,2,1,2,1,0,3,0,0,0,0,9,0
55,Idaho Springs,CO,80452,2543.0,0.0,1568.0,11.0,10.0,True,True,0.0,59.0,98.0,3109.52,4045.52,4.0,3.0,1.0,1,1,1,1,1,0,4,0,0,0,0,8,0
42,Littleton,CO,80123,324.0,0.0,0.0,0.0,10.0,True,False,1.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1,5,3,0,0,0,3,0,0,0,0,11,0
39,Aurora,CO,80016,558.56,0.0,0.0,0.0,0.0,True,True,1.0,0.0,0.0,0.0,59.0,2.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,Denver,CO,80207,4322.99,0.0,1740.33,6.0,7.65,True,True,1.0,0.0,0.0,2519.96,2617.96,4.0,2.0,2.0,0,0,3,2,0,0,1,0,0,0,0,6,1
59,Morrison,CO,80465,319.0,0.0,0.0,0.0,0.0,True,True,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1
82,Parker,CO,80134,1163.69,0.0,0.0,0.0,0.0,True,True,1.0,417.0,0.0,0.0,0.0,5.0,5.0,0.0,1,1,2,2,1,0,1,0,0,0,0,7,1
55,Winter Park,CO,80482,2945.35,0.0,1664.35,65.0,10.0,True,True,0.0,118.0,5.0,2339.21,2719.03,6.0,6.0,0.0,1,3,1,6,0,1,0,0,0,0,0,11,0
25,Elizabeth,CO,80107,856.0,0.0,0.0,0.0,0.0,True,False,0.0,118.0,0.0,0.0,0.0,2.0,2.0,0.0,1,1,0,0,0,0,3,0,0,0,0,4,0
57,Broomfield,CO,80020,3942.38,0.0,1352.8,3.0,0.0,True,True,1.0,695.0,0.0,1352.8,1352.8,1.0,1.0,0.0,0,0,1,2,0,0,0,0,0,0,0,3,1
39,Centennial,CO,80112,3040.0,529.0,1497.0,5.0,10.0,True,True,1.0,0.0,1044.96,2081.96,2796.96,3.0,2.0,1.0,1,2,0,1,0,0,0,0,0,0,0,3,1
59,Westminster,CO,80031,5858.38,0.0,1324.66,5.0,0.0,True,True,1.0,0.0,0.0,1324.66,1610.66,4.0,4.0,0.0,1,2,2,0,0,0,3,0,0,0,0,7,1
73,Boulder,CO,80302,5629.05,958.0,3010.05,21.0,10.0,True,True,1.0,0.0,967.06,3501.11,3737.11,2.0,2.0,0.0,1,4,4,0,0,0,5,0,0,0,0,13,1
49,Winter Park,CO,80482,7920.5,2002.07,3702.75,35.0,10.0,True,True,0.0,45.0,5537.36,9103.59,13077.59,5.0,2.0,3.0,1,3,4,4,1,2,3,0,0,0,0,17,1
53,Colorado Springs,CO,80921,8085.12,0.0,2852.64,12.0,0.0,True,True,0.0,59.0,0.0,3217.27,4749.77,7.0,7.0,0.0,1,0,0,2,2,0,1,0,0,0,0,5,1
43,Longmont,CO,80503,792.54,125.54,323.54,18.0,8.2,True,True,1.0,0.0,1468.17,2763.17,2961.17,7.0,4.0,3.0,1,1,0,1,1,0,0,0,0,0,0,3,0
47,Denver,CO,80210,3144.35,473.0,1752.66,16.0,10.0,True,True,1.0,149.0,473.0,1752.66,1821.66,3.0,1.0,2.0,0,0,0,2,0,0,2,0,0,0,0,4,1
54,Arvada,CO,80004,2523.0,589.0,1328.0,5.0,7.86,True,True,1.0,59.0,998.0,1737.0,2296.0,2.0,2.0,0.0,1,3,5,8,0,2,2,0,0,0,0,20,1
66,Arvada,CO,80003,1306.0,796.0,895.0,4.0,4.06,True,True,1.0,0.0,796.0,796.0,1015.0,3.0,3.0,0.0,1,0,0,0,0,1,2,0,0,0,0,3,1
49,Erie,CO,80516,8167.54,90.0,4109.65,17.0,0.0,True,True,1.0,165.0,90.0,4109.65,4790.65,1.0,1.0,0.0,1,3,1,3,0,1,14,0,0,0,0,22,1
61,Arvada,CO,80005,2730.56,938.0,1394.56,21.0,0.0,True,True,1.0,0.0,944.58,3625.12,3723.12,2.0,2.0,0.0,0,5,4,4,1,1,1,0,0,0,0,16,1
36,Fort Collins,CO,80521,907.94,0.0,663.84,2.0,10.0,True,True,1.0,0.0,0.0,663.84,663.84,2.0,2.0,0.0,1,2,0,4,0,1,1,0,0,0,0,8,0
58,Colorado Springs,CO,80920,1747.24,369.0,912.91,3.0,7.97,True,True,0.0,0.0,369.0,912.91,1104.33,3.0,3.0,0.0,1,0,0,1,0,2,2,0,0,0,0,5,1
51,Broomfield,CO,80020,9889.93,1556.4,6241.93,44.0,10.0,True,True,1.0,590.0,1833.77,6906.21,7221.21,4.0,2.0,2.0,1,0,0,10,0,0,0,0,0,0,0,10,1
53,Palmer Lake,CO,80133,11974.56,3033.9,6769.09,28.0,9.19,True,True,0.0,0.0,3069.93,6822.05,7205.48,5.0,4.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,1
53,Erie,CO,80516,6405.15,1013.0,2297.33,0.0,7.7,True,True,1.0,118.0,2216.2,6050.28,6836.28,8.0,7.0,1.0,1,0,0,0,2,0,0,0,0,0,0,2,1
45,Parker,CO,80138,8040.02,3161.14,6576.02,35.0,8.6,True,True,1.0,159.0,3238.77,6703.07,6899.07,3.0,1.0,2.0,0,1,0,3,0,0,0,0,0,0,0,4,1
83,Littleton,CO,80120,1842.0,379.0,1077.0,12.0,8.67,True,True,1.0,59.0,379.0,1077.0,1126.0,2.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1
54,Golden,CO,80401,4920.06,1737.79,4045.9,61.0,10.0,True,True,1.0,118.0,1856.84,5579.08,7347.92,3.0,3.0,0.0,0,5,6,5,2,4,8,0,0,0,0,30,0
39,Nederland,CO,80466,2631.76,1176.88,2333.76,16.0,9.71,True,False,1.0,298.0,1176.88,2492.76,3320.06,6.0,3.0,3.0,0,1,0,1,1,0,0,0,0,0,0,3,0
39,Englewood,CO,80113,2962.94,98.0,750.9,0.0,5.07,True,True,1.0,354.0,1256.0,1908.9,1908.9,2.0,2.0,0.0,1,1,1,7,5,0,4,0,0,0,0,18,1
