Age,City,StateProvinceCode,PostalCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,IsDeleted,ThreeYearVisitCount,SkiAbility,NearestMajorAirportCode,SkiLoyaltyIndexRating,IsWinterGuest,IsSummerGuest,FrontRangeMarket,CustId,Spend_Winter_2010,Spend_Winter_2011,Spend_Winter_2012,Spend_Winter_2013,Spend_Winter_2014,Spend_Winter_2015,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,HouseholdIncome,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,HouseholdCreateDate,Pass_Winter_2010,Pass_Winter_2011,Pass_Winter_2012,Pass_Winter_2013,Pass_Winter_2014,Pass_Winter_2015,January,February,March,April,November,December,Ski_Resort1,Ski_Resort2,Ski_Resort3,Ski_Resort4,Ski_Resort5
43,Boulder,CO,80302,5465.53,898.94,2638.23,False,25,NULL,DEN,7.48,True,True,1,1268585,0.00,207.00,79.00,0.00,0.00,0.00,898.94,2831.63,3338.93,NULL,3,1,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,8,2,1,1,3,7,0,0,0,0,22
50,Boulder,CO,80303,3542.1,1290.51,2586.10,False,38,NULL,DEN,10.00,True,True,1,1434132,0.00,149.00,0.00,0.00,59.00,158.00,1739.83,4027.02,4157.90,NULL,4,2,2,2016-04-07 05:00:07.000,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
34,Glenwood Springs,CO,81602,1794,.00,778.00,False,3,NULL,DEN,10.00,True,True,0,1972631,118.00,0.00,0.00,159.00,0.00,0.00,0.00,778.00,778.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,1,0,0,3,0,0,0,2,3,0,0,0,0,8
43,Denver,CO,80220,2037.65,.00,1052.65,False,8,NULL,DEN,10.00,True,True,1,1797151,59.00,0.00,69.00,59.00,69.00,0.00,0.00,1052.65,1569.65,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,1,1,1,0,4,1,3,1,0,3,0,0,0,0,12
49,Englewood,CO,80111,8025.02,1177.00,2652.16,False,21,NULL,DEN,0.00,True,True,1,1145033,336.00,0.00,0.00,149.00,159.00,0.00,1543.86,3616.04,5783.90,NULL,6,5,1,2015-09-02 11:38:17.000,1,0,1,1,1,1,3,3,10,0,0,3,0,0,0,0,19
39,Denver,CO,80211,614.24,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1984115,118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,2,2,0,2016-06-19 03:00:07.000,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4
74,Greeley,CO,80631,4185.22,457.12,1491.22,False,12,NULL,DEN,7.26,True,True,1,1871489,0.00,0.00,0.00,129.00,0.00,0.00,457.12,1491.22,1980.22,NULL,2,2,0,2015-09-30 07:00:05.000,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
41,Denver,CO,80207,2654.22,1734.74,2495.22,False,10,NULL,DEN,10.00,True,True,1,1229381,159.00,0.00,0.00,0.00,0.00,0.00,836.74,1893.74,2495.22,NULL,4,2,2,2015-09-02 11:38:17.000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
31,Parker,CO,80134,695,469.00,577.00,False,7,NULL,DEN,10.00,True,True,1,1561348,118.00,0.00,0.00,59.00,0.00,0.00,469.00,577.00,577.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,5
60,Granby,CO,80446,1036.84,228.00,617.00,False,4,NULL,DEN,0.00,True,True,0,1211047,0.00,0.00,0.00,0.00,0.00,0.00,228.00,617.00,993.48,NULL,3,3,0,2015-09-02 11:38:17.000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
31,Denver,CO,80247,1067,149.00,149.00,False,1,NULL,DEN,0.00,True,True,1,1796676,0.00,0.00,0.00,0.00,0.00,149.00,149.00,149.00,149.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3
67,Littleton,CO,80127,2771,469.00,1327.00,False,15,NULL,DEN,10.00,True,True,1,1454670,118.00,0.00,0.00,0.00,0.00,0.00,938.00,2930.00,3028.00,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,2
42,Castle Rock,CO,80108,4234.08,6.02,1166.08,False,24,NULL,DEN,10.00,True,True,1,2037225,0.00,0.00,0.00,0.00,0.00,0.00,2000.22,4582.18,4778.18,NULL,5,3,2,2015-09-02 11:38:17.000,1,1,1,1,0,0,3,2,0,0,2,4,0,0,0,0,11
44,Golden,CO,80403,28666.08,8787.86,20410.73,False,77,NULL,DEN,10.00,True,True,1,1983972,118.00,0.00,0.00,59.00,69.00,0.00,9171.17,21915.91,24907.91,NULL,8,4,4,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,3
29,Denver,CO,80228,577.65,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1142866,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,2,2,0,2015-09-18 07:00:05.000,0,1,0,0,0,0,2,2,6,0,0,1,0,0,0,0,11
39,Broomfield,CO,80020,1454.55,450.55,547.55,False,3,NULL,DEN,10.00,True,True,1,1453302,0.00,69.00,0.00,97.00,0.00,0.00,450.55,547.55,547.55,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3
47,Lafayette,CO,80026,5032.31,371.00,2481.00,False,17,NULL,DEN,10.00,True,True,1,1135564,472.00,0.00,643.00,516.00,276.00,0.00,371.00,2486.39,3349.48,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,1,0,0,0,0,7,0,0,0,0,8
86,Boulder,CO,80304,2301.18,285.14,1023.14,False,7,NULL,DEN,10.00,True,True,1,1924719,236.00,0.00,0.00,0.00,0.00,0.00,285.14,1223.14,1508.06,NULL,5,5,0,2015-09-02 11:38:17.000,0,0,1,1,1,1,0,0,4,0,0,0,0,0,0,0,4
42,Louisville,CO,80027,1291.95,1291.95,1291.95,False,7,NULL,DEN,10.00,True,True,1,1492483,0.00,0.00,0.00,0.00,0.00,159.00,1291.95,1291.95,1291.95,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,3
62,Arvada,CO,80004,3969.93,544.77,2141.93,False,43,NULL,DEN,10.00,True,True,1,1947656,236.00,138.00,148.00,59.00,69.00,358.00,544.77,2518.93,2715.93,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,1,2,1,0,0,0,0,0,0,4
36,Littleton,CO,80123,607,.00,.00,False,0,NULL,DEN,10.00,True,False,1,2029900,177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,3,2,1,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4
55,Greeley,CO,80634,3597.94,368.00,1548.94,False,8,NULL,DEN,0.00,True,True,1,1100745,118.00,516.00,377.00,97.00,276.00,358.00,10.00,1707.07,1812.31,NULL,7,7,0,2015-09-02 11:38:17.000,1,1,0,0,1,0,2,1,3,0,2,0,0,0,0,0,8
46,Denver,CO,80215,6219.82,945.77,1840.42,False,13,NULL,DEN,2.76,True,True,1,1753908,100.00,538.00,0.00,0.00,0.00,0.00,1854.24,2907.89,3276.89,NULL,3,2,1,2015-09-02 11:38:17.000,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,4
34,Denver,CO,80204,1407,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1762902,177.00,0.00,297.00,0.00,0.00,0.00,0.00,0.00,297.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,1,4,0,0,1,1,0,0,0,0,7
41,Denver,CO,80210,4901.49,700.00,2888.49,False,20,NULL,DEN,10.00,True,True,1,1967510,0.00,0.00,138.00,480.00,483.00,0.00,700.00,3887.98,4394.98,NULL,5,3,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,3
72,Granby,CO,80446,14622,2664.00,7245.00,False,21,NULL,DEN,0.00,True,True,0,1371871,0.00,169.00,507.00,0.00,0.00,0.00,3453.00,10267.98,11827.98,NULL,12,10,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,3,3,5,0,0,4,0,0,0,0,15
36,Aurora,CO,80010,1578,.00,698.00,False,2,NULL,DEN,6.03,True,True,1,1182176,0.00,0.00,0.00,0.00,258.00,0.00,0.00,698.00,1158.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,3
19,Boulder,CO,80302,568,.00,.00,False,115,NULL,DEN,9.96,True,True,1,1326395,0.00,0.00,199.00,0.00,0.00,0.00,1677.00,4622.82,4622.82,NULL,7,6,1,2015-09-02 11:38:17.000,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,5
56,Denver,CO,80220,4597.44,948.02,1799.44,False,19,NULL,DEN,10.00,True,True,1,1002039,275.00,0.00,0.00,354.00,0.00,0.00,948.02,3100.44,3198.44,NULL,3,2,1,2015-09-18 07:00:05.000,0,1,1,1,0,1,0,0,3,0,0,1,0,0,0,0,4
22,Parker,CO,80134,1953,.00,.00,False,2,NULL,DEN,2.50,True,True,1,1447511,59.00,0.00,0.00,0.00,0.00,0.00,0.00,143.50,143.50,NULL,9,7,2,2015-09-02 11:38:17.000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
47,Littleton,CO,80126,3559.77,725.45,2117.77,False,14,NULL,DEN,10.00,True,True,1,1143536,417.00,0.00,596.00,447.00,0.00,0.00,767.90,1748.39,2195.39,NULL,4,2,2,2015-09-02 11:38:17.000,1,0,0,0,1,1,1,1,4,0,0,2,0,0,0,0,8
60,Lafayette,CO,80026,1575,.00,318.00,False,1,NULL,DEN,5.48,True,True,1,1587150,0.00,0.00,0.00,318.00,0.00,0.00,0.00,318.00,318.00,NULL,4,4,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
62,Evergreen,CO,80437,3468.76,606.43,1667.24,False,11,NULL,DEN,10.00,True,True,1,1078710,59.00,0.00,0.00,0.00,0.00,0.00,606.43,1667.24,2106.24,NULL,2,1,1,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
27,Denver,CO,80205,1305,1098.00,1305.00,False,4,NULL,DEN,0.00,True,True,1,1798173,0.00,0.00,0.00,0.00,207.00,0.00,1098.00,1305.00,1305.00,NULL,1,1,0,2015-12-16 05:00:07.000,0,0,0,0,0,1,0,2,0,0,1,9,0,0,0,0,12
33,Lafayette,CO,80026,428,.00,.00,False,6,NULL,DEN,10.00,True,True,1,2128500,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,4
46,Parker,CO,80138,1931,448.00,1276.00,False,27,NULL,DEN,0.00,True,True,1,1183078,357.00,0.00,298.00,0.00,0.00,0.00,568.56,1753.25,1981.96,NULL,4,2,2,2016-05-20 05:00:06.000,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,3
52,Parker,CO,80134,6933.39,.00,596.00,False,1,NULL,DEN,0.00,True,True,1,1821960,377.00,269.00,698.00,596.00,0.00,0.00,0.00,0.00,734.00,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9
50,Grand Lake,CO,80447,4437.93,298.00,740.23,False,48,NULL,DEN,0.00,True,True,0,22849520,413.00,69.00,147.00,0.00,0.00,298.00,319.04,2053.77,3881.46,NULL,11,9,2,2016-08-13 03:00:09.000,1,1,1,1,1,0,2,10,2,4,3,3,0,0,0,0,24
29,Littleton,CO,80120,1364,.00,639.00,False,3,NULL,DEN,10.00,True,True,1,1952259,295.00,0.00,0.00,0.00,200.00,0.00,0.00,639.00,639.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,1,0,2,1,0,0,0,8,0,0,0,0,11
60,Thornton,CO,80241,2859.58,78.94,1493.58,False,10,NULL,DEN,0.00,True,True,1,1073987,0.00,69.00,69.00,298.00,0.00,0.00,247.94,1662.58,1731.58,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,0,1,0,1,4,3,2,2,3,0,0,0,0,15
50,Fort Collins,CO,80526,1596.97,.00,.00,False,18,NULL,DEN,10.00,True,True,1,1600386,149.00,0.00,0.00,0.00,0.00,0.00,1143.92,5584.59,5911.43,NULL,5,3,2,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
74,Englewood,CO,80113,1990.13,199.00,450.91,False,5,NULL,DEN,0.00,True,True,1,1450053,377.00,159.00,307.00,298.00,179.00,199.00,249.00,500.91,1105.91,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
32,Boulder,CO,80304,1915.59,.00,460.00,False,1,NULL,DEN,10.00,True,False,1,1454129,0.00,0.00,79.00,0.00,0.00,0.00,0.00,460.00,1038.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,0,0,0,2,2,1,0,2,0,0,0,0,7
43,Arvada,CO,80005,1609.94,.00,358.00,False,2,NULL,DEN,6.09,True,True,1,2157491,118.00,138.00,0.00,59.00,0.00,0.00,0.00,358.00,358.00,NULL,3,3,0,2015-09-02 11:38:17.000,1,1,0,1,0,0,1,0,2,0,2,1,0,0,0,0,6
44,Littleton,CO,80127,3218.67,532.25,1463.67,False,14,NULL,DEN,8.65,True,True,1,1985469,59.00,0.00,0.00,0.00,0.00,0.00,532.25,1463.67,1882.67,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,8,4,6,7,1,7,0,0,0,0,33
39,Littleton,CO,80128,1086,.00,149.00,False,1,NULL,DEN,10.00,False,True,1,1809371,0.00,0.00,149.00,149.00,0.00,0.00,0.00,0.00,149.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,3,1,2,0,0,3,0,0,0,0,9
46,Nederland,CO,80466,5047.77,1755.00,5047.77,False,23,NULL,DEN,6.19,True,True,1,1549157,0.00,0.00,0.00,0.00,0.00,0.00,1755.00,5940.27,6204.52,NULL,6,3,3,2015-09-02 11:38:17.000,0,0,0,0,1,1,2,2,0,0,0,3,0,0,0,0,7
46,Denver,CO,80218,6359,466.00,1383.00,False,29,NULL,DEN,9.67,True,True,1,1742710,342.00,0.00,158.00,177.00,0.00,0.00,1636.00,4433.54,5660.46,NULL,7,3,4,2015-09-23 07:00:05.000,1,1,1,1,0,1,0,0,0,0,0,4,0,0,0,0,4
57,Morrison,CO,80465,2917.06,9.06,973.06,False,6,NULL,DEN,7.07,True,True,1,1744150,139.00,149.00,149.00,149.00,636.00,179.00,188.06,1667.08,1667.08,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
49,Arvada,CO,80005,1571.29,.00,304.85,False,2,NULL,DEN,10.00,True,True,1,3816262,100.00,149.00,0.00,298.00,0.00,0.00,0.00,6.85,304.85,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,3,4,2,1,1,3,0,0,0,0,14
58,Colorado Springs,CO,80919,7121.84,3.81,1310.84,False,20,NULL,DEN,10.00,True,True,0,1450133,236.00,69.00,0.00,236.00,207.00,0.00,1340.86,3507.98,5510.98,NULL,3,3,0,2015-09-02 11:38:17.000,1,1,1,1,1,0,5,2,2,1,0,1,0,0,0,0,11
69,Winter Park,CO,80482,556,.00,.00,False,0,NULL,DEN,0.00,True,True,0,1707625,177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
46,Denver,CO,80207,3478.06,284.24,1838.89,False,17,NULL,DEN,0.00,True,True,1,1838508,636.00,69.00,0.00,111.00,0.00,0.00,284.24,3246.69,4522.69,NULL,5,3,2,2015-09-11 07:00:07.000,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3
24,Fraser,CO,80442,50,50.00,50.00,False,4,NULL,DEN,0.00,True,False,0,1328894,0.00,0.00,0.00,0.00,0.00,0.00,339.00,339.00,339.00,NULL,4,4,0,2015-09-02 11:38:17.000,0,0,0,0,0,1,2,0,0,0,4,9,0,0,0,0,15
63,Greeley,CO,80634,4690,469.00,1126.00,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7399348,149.00,0.00,149.00,149.00,69.00,0.00,0.00,977.00,4690.00,NULL,1,0,1,2015-09-16 07:15:00.000,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,3
32,Denver,CO,80226,908,.00,419.00,False,1,NULL,DEN,10.00,True,True,1,1174247,59.00,0.00,0.00,0.00,0.00,0.00,0.00,419.00,419.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3
41,Lone Tree,CO,80124,5835.45,1859.76,4563.85,False,35,NULL,DEN,10.00,True,True,1,1894546,516.00,0.00,0.00,769.25,61.00,558.69,1948.76,7312.11,7312.11,NULL,6,3,3,2015-11-20 05:00:05.000,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,5
43,Castle Rock,CO,80108,15963.22,4969.59,11943.47,False,68,NULL,DEN,8.00,True,True,1,1492426,198.00,318.00,0.00,0.00,69.00,0.00,5188.23,12346.14,12973.89,NULL,7,2,5,2015-09-18 07:00:05.000,0,1,1,1,1,1,0,2,0,3,0,0,0,0,0,0,5
55,Boulder,CO,80304,2726,.00,927.00,False,7,NULL,DEN,8.42,True,True,1,2115393,177.00,207.00,69.00,118.00,0.00,0.00,0.00,927.00,1065.00,NULL,2,2,0,2015-09-02 11:38:17.000,0,1,1,1,1,0,3,0,0,0,1,0,0,0,0,0,4
54,Littleton,CO,80123,3399,537.00,1651.00,False,11,NULL,DEN,8.78,True,True,1,1753974,1748.00,596.00,596.00,357.00,318.00,537.00,35.29,1457.73,1755.73,NULL,6,6,0,2015-09-02 11:38:17.000,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,4
28,Denver,CO,80226,1633,.00,440.00,False,1,NULL,DEN,10.00,True,True,1,2128852,59.00,69.00,0.00,0.00,0.00,0.00,0.00,440.00,440.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,3
49,Louisville,CO,80027,1184,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1959229,139.00,149.00,228.00,0.00,0.00,0.00,0.00,0.00,228.00,NULL,2,1,1,2015-09-02 11:38:17.000,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4
49,Littleton,CO,80127,3053.18,1537.00,2567.21,False,28,NULL,DEN,8.63,True,True,1,2076269,0.00,0.00,0.00,59.00,69.00,0.00,1537.00,5042.31,5461.81,NULL,4,2,2,2015-09-02 11:38:17.000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35,Denver,CO,80206,919.3,.00,.00,False,2,NULL,DEN,10.00,True,True,1,2007636,79.00,0.00,0.00,0.00,0.00,0.00,429.00,429.00,429.00,NULL,4,4,0,2016-06-04 03:00:07.000,1,1,0,0,0,0,1,2,0,1,0,2,0,0,0,0,6
34,Fraser,CO,80442,1079.83,10.00,132.15,False,9,NULL,DEN,0.00,True,True,0,2130249,10.00,10.00,0.00,0.00,0.00,0.00,10.00,132.15,913.56,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
52,Windsor,CO,80550,12325.61,2192.98,6605.00,False,57,NULL,DEN,10.00,True,True,1,1800045,265.00,100.00,341.00,236.00,138.00,79.00,2380.38,7747.48,8631.48,NULL,6,2,4,2015-09-02 11:38:17.000,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
65,Winter Park,CO,80482,1062.12,422.94,472.94,False,10,NULL,DEN,10.00,True,True,0,1947324,0.00,100.00,0.00,0.00,0.00,0.00,422.94,1503.26,1922.26,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,1,2,1,3,2,3,0,0,0,0,12
20,Denver,CO,80207,2860.77,80.07,781.24,False,49,NULL,DEN,8.69,True,True,1,1065431,0.00,0.00,0.00,0.00,0.00,0.00,609.07,4344.68,6192.17,NULL,4,4,0,2016-03-21 05:00:06.000,0,1,0,0,0,0,7,3,2,1,1,5,0,0,0,0,19
41,Wheat Ridge,CO,80215,1081.92,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1368536,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
45,Fort Collins,CO,80525,3762.37,1393.00,2442.37,False,13,NULL,DEN,0.00,True,True,1,1607717,149.00,0.00,0.00,0.00,0.00,1183.00,1731.00,3848.91,3868.41,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,4
45,Littleton,CO,80130,1691.61,72.00,1037.61,False,7,NULL,DEN,0.00,True,True,1,1134462,556.00,0.00,0.00,118.00,0.00,0.00,72.00,1050.43,1148.43,NULL,4,2,2,2015-09-02 11:38:17.000,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2
58,Arvada,CO,80005,14342.91,430.00,890.00,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7363221,0.00,0.00,346.00,0.00,0.00,0.00,430.00,890.00,14342.91,NULL,1,0,1,2015-09-16 07:15:00.000,1,1,1,1,0,1,1,1,2,2,0,1,0,0,0,0,7
57,Longmont,CO,80503,6436.14,1816.00,2450.25,False,23,NULL,DEN,6.73,True,True,1,2053189,354.00,0.00,148.00,0.00,0.00,0.00,1816.00,7555.57,8219.57,NULL,5,5,0,2016-04-02 05:00:08.000,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5
51,Littleton,CO,80120,3923,599.00,1715.00,False,8,NULL,DEN,0.00,True,True,1,1836427,354.00,0.00,79.00,118.00,59.00,0.00,599.00,1715.00,1843.00,NULL,2,1,1,2015-09-02 11:38:17.000,1,1,1,1,1,1,4,6,12,3,0,5,0,0,0,0,30
66,Tabernash,CO,80478,1776.36,420.00,559.36,False,10,NULL,DEN,0.00,True,True,0,2122738,177.00,552.00,0.00,59.00,0.00,0.00,420.00,559.36,598.36,NULL,2,1,1,2015-09-02 11:38:17.000,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,3
46,Broomfield,CO,80023,1064,.00,307.00,False,2,NULL,DEN,4.48,True,True,1,2249198,199.00,0.00,149.00,307.00,0.00,0.00,0.00,59.00,307.00,NULL,4,2,2,2015-09-02 11:38:17.000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
59,Englewood,CO,80112,4021,537.00,1451.00,False,5,NULL,DEN,10.00,True,True,1,1275289,0.00,0.00,447.00,506.00,456.00,537.00,537.00,1510.00,2106.00,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2
75,Denver,CO,80230,2829.14,.00,932.14,False,3,NULL,DEN,10.00,True,True,1,1514252,531.00,69.00,0.00,118.00,0.00,0.00,0.00,932.14,932.14,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,1,0,4,2,5,0,0,4,0,0,0,0,15
31,Denver,CO,80203,2150,.00,.00,False,0,NULL,DEN,10.00,True,True,1,2014749,177.00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,2,1,3,3,3,1,0,0,0,0,13
87,Denver,CO,80209,1098,.00,172.00,False,1,NULL,DEN,10.00,True,True,1,1666211,59.00,0.00,0.00,0.00,172.00,0.00,0.00,172.00,172.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,3,0,0,2,0,1,0,0,0,0,6
63,Peyton,CO,80831,3338,818.00,1955.00,False,3,NULL,DEN,10.00,True,True,0,1124157,118.00,0.00,158.00,0.00,0.00,0.00,818.00,2773.00,2931.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,1,6,0,0,1,0,0,0,0,10
63,Littleton,CO,80127,3747.61,455.64,2917.30,False,24,NULL,DEN,10.00,True,True,1,1703629,139.00,149.00,0.00,0.00,0.00,0.00,455.64,2917.30,2966.30,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,1,1,1,1,0,2,1,1,0,1,0,0,0,0,5
38,Winter Park,CO,80482,4958.71,1699.00,2550.21,False,27,NULL,DEN,0.00,True,True,0,2155576,10.00,20.00,25.38,0.00,60.00,0.00,1699.00,2638.21,4532.21,NULL,7,5,2,2015-10-08 05:00:04.000,0,0,0,1,0,1,1,0,3,4,1,5,0,0,0,0,14
55,Louisville,CO,80027,4650.2,204.58,390.09,False,21,NULL,DEN,10.00,True,True,1,1470239,608.60,0.00,0.00,0.00,138.00,0.00,1461.85,5709.72,8458.58,NULL,6,3,3,2015-09-02 11:38:17.000,1,0,1,0,0,1,1,2,2,1,1,0,0,0,0,0,7
70,Greeley,CO,80631,1458,.00,463.00,False,6,NULL,DEN,0.00,True,True,1,1889348,295.00,0.00,0.00,118.00,345.00,0.00,0.00,463.00,463.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
28,Arvada,CO,80005,922,298.00,497.00,False,6,NULL,DEN,0.00,True,True,1,1629025,0.00,0.00,0.00,0.00,199.00,298.00,656.00,1093.00,1460.00,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,3,0,0,0,1,3,0,0,0,0,7
47,Englewood,CO,80111,1366.72,426.18,1217.72,False,16,NULL,DEN,0.00,True,True,1,1698365,149.00,0.00,0.00,277.00,69.00,0.00,458.43,2207.62,2207.62,NULL,3,2,1,2016-05-30 05:00:06.000,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,4
47,Aurora,CO,80014,5068.18,858.37,1514.53,False,28,NULL,DEN,10.00,True,True,1,2138264,0.00,0.00,0.00,0.00,0.00,11.50,963.24,1743.31,3033.20,NULL,6,4,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,1,1,2,1,2,3,0,0,0,0,10
66,Arvada,CO,80002,1685.81,49.00,1089.81,False,12,NULL,DEN,9.08,True,True,1,1571567,149.00,149.00,149.00,267.00,0.00,0.00,49.00,1089.81,1238.81,NULL,2,1,1,2015-09-02 11:38:17.000,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,4
43,Longmont,CO,80503,4247.28,40.00,286.28,False,6,NULL,DEN,10.00,True,True,1,1147028,118.00,488.12,207.00,0.00,207.00,0.00,40.00,286.28,938.28,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2
23,Highlands Ranch,CO,80129,681.29,.00,501.31,False,8,NULL,DEN,10.00,True,True,1,1346919,0.00,138.00,0.00,0.00,138.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,2015-10-10 05:00:05.000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
